0.858558	0.512716	
0.842842	0.538161	
0.844375	0.535753	
0.867885	0.496766	
0.870541	0.492095	
0.861342	0.508025	
0.868823	0.495122	
0.87552	0.483181	
0.884763	0.466042	
0.861533	0.507701	
0.891814	0.452402	
$
0.866181	0.498906	
0.912413	0.409271	
0.932441	0.361322	
0.909835	0.414969	
0.899892	0.436112	
0.926867	0.375389	
0.910041	0.414519	
0.946789	0.321854	
0.952397	0.304859	
0.95496	0.296734	
$
0.927293	0.370559	
0.70703	0.707183	
0.721889	0.692008	
0.717448	0.696612	
0.705035	0.709172	
0.704941	0.709266	
0.711333	0.702855	
0.695138	0.718876	
0.723049	0.690797	
0.713074	0.701089	
0.723714	0.6901	
0.727371	0.686245	
0.740129	0.672465	
$
0.715846	0.698056	
0.995905	-0.0904103	
0.949708	-0.313136	
0.981322	-0.192373	
0.999933	-0.0115832	
0.999727	-0.0233455	
0.9563	-0.292389	
0.920072	-0.391749	
$
0.971852	-0.187855	
0.625712	-0.780054	
0.641019	-0.767525	
0.62686	-0.779132	
0.662836	-0.748764	
0.658317	-0.75274	
0.627977	-0.778232	
0.625993	-0.779829	
0.6468	-0.762659	
0.616428	-0.787411	
0.624706	-0.78086	
0.624517	-0.781011	
0.616628	-0.787255	
$
0.633149	-0.773789	
0.817678	0.575676	
0.82983	0.558017	
0.828988	0.559266	
0.826688	0.562661	
0.798523	0.601965	
0.799315	0.600913	
0.812135	0.58347	
0.80469	0.593695	
0.814539	0.580108	
0.824722	0.565538	
0.795696	0.605697	
0.81218	0.583407	
$
0.813749	0.580868	
0.755033	0.655687	
0.780326	0.625373	
0.783147	0.621837	
0.784206	0.620501	
0.774408	0.632687	
0.776375	0.630271	
0.769973	0.638077	
0.747102	0.664709	
0.784206	0.620501	
0.763637	0.645646	
0.781672	0.62369	
0.790347	0.61266	
$
0.774203	0.632637	
0.674794	0.738006	
0.680454	0.732791	
0.66141	0.750024	
0.674674	0.738116	
0.643647	0.765323	
0.65669	0.75416	
0.686441	0.727186	
0.664834	0.746991	
0.686342	0.727279	
0.659153	0.752009	
0.638384	0.769718	
0.672332	0.74025	
0.64507	0.764123	
0.681886	0.731458	
0.670166	0.742212	
0.687572	0.726116	
0.660493	0.750833	
0.689884	0.72392	
0.657193	0.753723	
0.67966	0.733527	
0.663719	0.747982	
0.678896	0.734235	
0.691423	0.72245	
$
0.669788	0.74228	
0.581853	-0.813294	
0.5874	-0.809297	
0.572575	-0.819852	
0.587986	-0.808871	
0.580026	-0.814598	
0.579931	-0.814666	
0.585365	-0.81077	
0.59211	-0.805857	
0.587542	-0.809194	
0.608475	-0.793573	
0.590833	-0.806794	
0.5835	-0.812113	
0.574086	-0.818795	
0.607817	-0.794077	
0.584986	-0.811043	
0.598195	-0.80135	
0.599839	-0.800121	
0.563871	-0.825863	
0.606861	-0.794808	
0.602673	-0.797989	
0.593609	-0.804754	
0.587223	-0.809425	
0.593066	-0.805154	
0.596635	-0.802513	
0.609735	-0.792605	
0.587542	-0.809194	
0.573805	-0.818992	
0.601837	-0.798619	
0.587542	-0.809194	
0.58213	-0.813096	
0.589009	-0.808127	
0.576815	-0.816875	
0.576889	-0.816822	
0.588938	-0.808178	
0.603655	-0.797246	
0.578386	-0.815763	
0.601781	-0.798661	
0.579892	-0.814693	
$
0.589063	-0.807969	
0.958971	0.283505	
0.983979	0.178287	
0.977503	0.210921	
0.975938	0.21805	
0.99368	0.11225	
0.985716	0.168416	
0.973519	0.228605	
0.98407	0.177782	
0.976114	0.217257	
0.959283	0.282446	
0.962066	0.272816	
0.966211	0.257754	
0.996814	0.0797611	
0.998948	0.0458521	
$
0.978058	0.195264	
